"job_id","company_name","job_title","salary_year_avg","skills","type"
1574716,"Kern Health Systems","BI Data Analyst IV","115791.5","sql","programming"
1574716,"Kern Health Systems","BI Data Analyst IV","115791.5","sas","programming"
1574716,"Kern Health Systems","BI Data Analyst IV","115791.5","excel","analyst_tools"
1574716,"Kern Health Systems","BI Data Analyst IV","115791.5","sas","analyst_tools"
357990,"Robert Half","Data Analyst","115000.0","sql","programming"
357990,"Robert Half","Data Analyst","115000.0","sql server","databases"
357990,"Robert Half","Data Analyst","115000.0","azure","cloud"
357990,"Robert Half","Data Analyst","115000.0","databricks","cloud"
357990,"Robert Half","Data Analyst","115000.0","oracle","cloud"
357990,"Robert Half","Data Analyst","115000.0","tableau","analyst_tools"
357990,"Robert Half","Data Analyst","115000.0","power bi","analyst_tools"
1403108,"Get It Recruit - Information Technology","Data Analyst","115000.0","sql","programming"
1403108,"Get It Recruit - Information Technology","Data Analyst","115000.0","python","programming"
198747,"Robert Half","Business Data Analyst","115000.0","sql","programming"
198747,"Robert Half","Business Data Analyst","115000.0","tableau","analyst_tools"
198747,"Robert Half","Business Data Analyst","115000.0","power bi","analyst_tools"
24351,"ManyPets","Data Analyst","115000.0","sql","programming"
24351,"ManyPets","Data Analyst","115000.0","excel","analyst_tools"
24351,"ManyPets","Data Analyst","115000.0","tableau","analyst_tools"
1772547,"Medasource","QNXT/TriZetto Data Analyst","115000.0","sql","programming"
1772547,"Medasource","QNXT/TriZetto Data Analyst","115000.0","sql server","databases"
1772547,"Medasource","QNXT/TriZetto Data Analyst","115000.0","azure","cloud"
1772547,"Medasource","QNXT/TriZetto Data Analyst","115000.0","excel","analyst_tools"
156483,"Robert Half","Data/Information Architect","115000.0","sql","programming"
156483,"Robert Half","Data/Information Architect","115000.0","python","programming"
156483,"Robert Half","Data/Information Architect","115000.0","postgresql","databases"
156483,"Robert Half","Data/Information Architect","115000.0","snowflake","cloud"
156483,"Robert Half","Data/Information Architect","115000.0","tableau","analyst_tools"
1139755,"Lighthouse Professional Services","Data Analyst","115000.0","sql","programming"
1139755,"Lighthouse Professional Services","Data Analyst","115000.0","python","programming"
1139755,"Lighthouse Professional Services","Data Analyst","115000.0","r","programming"
1139755,"Lighthouse Professional Services","Data Analyst","115000.0","vba","programming"
1139755,"Lighthouse Professional Services","Data Analyst","115000.0","snowflake","cloud"
1139755,"Lighthouse Professional Services","Data Analyst","115000.0","tableau","analyst_tools"
1139755,"Lighthouse Professional Services","Data Analyst","115000.0","power bi","analyst_tools"
1139755,"Lighthouse Professional Services","Data Analyst","115000.0","dax","analyst_tools"
1139755,"Lighthouse Professional Services","Data Analyst","115000.0","powerpoint","analyst_tools"
1139755,"Lighthouse Professional Services","Data Analyst","115000.0","alteryx","analyst_tools"
945577,"ICF","Behavioral Health Data Analyst","114956.5","sql","programming"
945577,"ICF","Behavioral Health Data Analyst","114956.5","python","programming"
945577,"ICF","Behavioral Health Data Analyst","114956.5","r","programming"
945577,"ICF","Behavioral Health Data Analyst","114956.5","sas","programming"
945577,"ICF","Behavioral Health Data Analyst","114956.5","tableau","analyst_tools"
945577,"ICF","Behavioral Health Data Analyst","114956.5","sas","analyst_tools"
945577,"ICF","Behavioral Health Data Analyst","114956.5","spss","analyst_tools"
467403,"Get It Recruit - Healthcare","Healthcare Analytics Expert","114948.0","python","programming"
467403,"Get It Recruit - Healthcare","Healthcare Analytics Expert","114948.0","r","programming"
467403,"Get It Recruit - Healthcare","Healthcare Analytics Expert","114948.0","sas","programming"
467403,"Get It Recruit - Healthcare","Healthcare Analytics Expert","114948.0","tableau","analyst_tools"
467403,"Get It Recruit - Healthcare","Healthcare Analytics Expert","114948.0","power bi","analyst_tools"
467403,"Get It Recruit - Healthcare","Healthcare Analytics Expert","114948.0","sas","analyst_tools"
857003,"ICF","Behavioral Health Data Analyst","114805.0","sql","programming"
857003,"ICF","Behavioral Health Data Analyst","114805.0","python","programming"
857003,"ICF","Behavioral Health Data Analyst","114805.0","r","programming"
857003,"ICF","Behavioral Health Data Analyst","114805.0","sas","programming"
857003,"ICF","Behavioral Health Data Analyst","114805.0","tableau","analyst_tools"
857003,"ICF","Behavioral Health Data Analyst","114805.0","sas","analyst_tools"
857003,"ICF","Behavioral Health Data Analyst","114805.0","spss","analyst_tools"
1566879,"Uber","Data Analyst, Global Business Development","114000.0","sql","programming"
1566879,"Uber","Data Analyst, Global Business Development","114000.0","python","programming"
1566879,"Uber","Data Analyst, Global Business Development","114000.0","r","programming"
1566879,"Uber","Data Analyst, Global Business Development","114000.0","tableau","analyst_tools"
1566879,"Uber","Data Analyst, Global Business Development","114000.0","looker","analyst_tools"
1354909,"GEICO","Technical Business/Data Analyst (REMOTE)","113500.0","sql","programming"
1354909,"GEICO","Technical Business/Data Analyst (REMOTE)","113500.0","python","programming"
1354909,"GEICO","Technical Business/Data Analyst (REMOTE)","113500.0","db2","databases"
1354909,"GEICO","Technical Business/Data Analyst (REMOTE)","113500.0","azure","cloud"
1354909,"GEICO","Technical Business/Data Analyst (REMOTE)","113500.0","oracle","cloud"
1354909,"GEICO","Technical Business/Data Analyst (REMOTE)","113500.0","snowflake","cloud"
1354909,"GEICO","Technical Business/Data Analyst (REMOTE)","113500.0","hadoop","libraries"
1354909,"GEICO","Technical Business/Data Analyst (REMOTE)","113500.0","power bi","analyst_tools"
248219,"Square","Data Analyst, Customer Success (Chicago, IL or Remote)","112850.0","sql","programming"
248219,"Square","Data Analyst, Customer Success (Chicago, IL or Remote)","112850.0","python","programming"
248219,"Square","Data Analyst, Customer Success (Chicago, IL or Remote)","112850.0","go","programming"
248219,"Square","Data Analyst, Customer Success (Chicago, IL or Remote)","112850.0","c","programming"
248219,"Square","Data Analyst, Customer Success (Chicago, IL or Remote)","112850.0","tableau","analyst_tools"
248219,"Square","Data Analyst, Customer Success (Chicago, IL or Remote)","112850.0","looker","analyst_tools"
248219,"Square","Data Analyst, Customer Success (Chicago, IL or Remote)","112850.0","flow","other"
236397,"Get It Recruit - Healthcare","Data Analyst","112661.0","sql","programming"
236397,"Get It Recruit - Healthcare","Data Analyst","112661.0","python","programming"
236397,"Get It Recruit - Healthcare","Data Analyst","112661.0","tableau","analyst_tools"
576410,"UL Solutions","Remote Lead Business Data Analyst (Chicago, IL or Remote)","112500.0","excel","analyst_tools"
576410,"UL Solutions","Remote Lead Business Data Analyst (Chicago, IL or Remote)","112500.0","dax","analyst_tools"
185960,"Get It Recruit - Information Technology","Data Analyst","112500.0","sql","programming"
185960,"Get It Recruit - Information Technology","Data Analyst","112500.0","python","programming"
185960,"Get It Recruit - Information Technology","Data Analyst","112500.0","r","programming"
185960,"Get It Recruit - Information Technology","Data Analyst","112500.0","tableau","analyst_tools"
185960,"Get It Recruit - Information Technology","Data Analyst","112500.0","looker","analyst_tools"
1006256,"InvestM Technology LLC","Data Analyst","112500.0","sql","programming"
1006256,"InvestM Technology LLC","Data Analyst","112500.0","python","programming"
1006256,"InvestM Technology LLC","Data Analyst","112500.0","r","programming"
1006256,"InvestM Technology LLC","Data Analyst","112500.0","tableau","analyst_tools"
1006256,"InvestM Technology LLC","Data Analyst","112500.0","power bi","analyst_tools"
71065,"Paratus Solutions LLC","Data Analyst Remote / Telecommute Jobs","112500.0","sql","programming"
71065,"Paratus Solutions LLC","Data Analyst Remote / Telecommute Jobs","112500.0","python","programming"
71065,"Paratus Solutions LLC","Data Analyst Remote / Telecommute Jobs","112500.0","r","programming"
71065,"Paratus Solutions LLC","Data Analyst Remote / Telecommute Jobs","112500.0","sas","programming"
71065,"Paratus Solutions LLC","Data Analyst Remote / Telecommute Jobs","112500.0","javascript","programming"
71065,"Paratus Solutions LLC","Data Analyst Remote / Telecommute Jobs","112500.0","sqlite","databases"
71065,"Paratus Solutions LLC","Data Analyst Remote / Telecommute Jobs","112500.0","excel","analyst_tools"
71065,"Paratus Solutions LLC","Data Analyst Remote / Telecommute Jobs","112500.0","tableau","analyst_tools"
71065,"Paratus Solutions LLC","Data Analyst Remote / Telecommute Jobs","112500.0","sas","analyst_tools"
71065,"Paratus Solutions LLC","Data Analyst Remote / Telecommute Jobs","112500.0","spss","analyst_tools"
1728,"Segue Technologies Inc","Data Engineer/Data Analyst","112500.0","sql","programming"
1728,"Segue Technologies Inc","Data Engineer/Data Analyst","112500.0","nosql","programming"
1728,"Segue Technologies Inc","Data Engineer/Data Analyst","112500.0","sql server","databases"
1728,"Segue Technologies Inc","Data Engineer/Data Analyst","112500.0","aws","cloud"
1728,"Segue Technologies Inc","Data Engineer/Data Analyst","112500.0","excel","analyst_tools"
1728,"Segue Technologies Inc","Data Engineer/Data Analyst","112500.0","tableau","analyst_tools"
84928,"Seneca Resources, LLC","Experian Data Analyst Remote / Telecommute Jobs","112500.0","aws","cloud"
84928,"Seneca Resources, LLC","Experian Data Analyst Remote / Telecommute Jobs","112500.0","linux","os"
147455,"Cisco Meraki","Data Analyst (Remote)","112050.0","sql","programming"
147455,"Cisco Meraki","Data Analyst (Remote)","112050.0","oracle","cloud"
147455,"Cisco Meraki","Data Analyst (Remote)","112050.0","excel","analyst_tools"
147455,"Cisco Meraki","Data Analyst (Remote)","112050.0","tableau","analyst_tools"
147455,"Cisco Meraki","Data Analyst (Remote)","112050.0","looker","analyst_tools"
147455,"Cisco Meraki","Data Analyst (Remote)","112050.0","sap","analyst_tools"
958872,"IBM","Data Analyst","111500.0","sql","programming"
958872,"IBM","Data Analyst","111500.0","python","programming"
958872,"IBM","Data Analyst","111500.0","azure","cloud"
958872,"IBM","Data Analyst","111500.0","ibm cloud","cloud"
958872,"IBM","Data Analyst","111500.0","tableau","analyst_tools"
958872,"IBM","Data Analyst","111500.0","jira","async"
1047698,"Insight Global","Data Analyst","110000.0","sql","programming"
1047698,"Insight Global","Data Analyst","110000.0","aws","cloud"
321727,"CREDITSERVE INC","Data Analyst III","110000.0","sql","programming"
321727,"CREDITSERVE INC","Data Analyst III","110000.0","python","programming"
321727,"CREDITSERVE INC","Data Analyst III","110000.0","excel","analyst_tools"
321727,"CREDITSERVE INC","Data Analyst III","110000.0","tableau","analyst_tools"
321727,"CREDITSERVE INC","Data Analyst III","110000.0","word","analyst_tools"
321727,"CREDITSERVE INC","Data Analyst III","110000.0","powerpoint","analyst_tools"
1490432,"Get It Recruit - Information Technology","Retail Systems Data Analyst","110000.0","sql","programming"
1490432,"Get It Recruit - Information Technology","Retail Systems Data Analyst","110000.0","excel","analyst_tools"
1490432,"Get It Recruit - Information Technology","Retail Systems Data Analyst","110000.0","power bi","analyst_tools"
1490432,"Get It Recruit - Information Technology","Retail Systems Data Analyst","110000.0","alteryx","analyst_tools"
1490432,"Get It Recruit - Information Technology","Retail Systems Data Analyst","110000.0","flow","other"
991817,"Get It Recruit - Finance","Data Analyst","110000.0","excel","analyst_tools"
1434170,"CREDITSERVE INC","Data Analyst III","110000.0","sql","programming"
1434170,"CREDITSERVE INC","Data Analyst III","110000.0","python","programming"
1434170,"CREDITSERVE INC","Data Analyst III","110000.0","excel","analyst_tools"
1434170,"CREDITSERVE INC","Data Analyst III","110000.0","tableau","analyst_tools"
1434170,"CREDITSERVE INC","Data Analyst III","110000.0","word","analyst_tools"
1434170,"CREDITSERVE INC","Data Analyst III","110000.0","powerpoint","analyst_tools"
446319,"Get It Recruit - Finance","Data Analyst","110000.0","javascript","programming"
446319,"Get It Recruit - Finance","Data Analyst","110000.0","looker","analyst_tools"
1814437,"Get It Recruit - Real Estate","Data Analyst","110000.0","sql","programming"
1814437,"Get It Recruit - Real Estate","Data Analyst","110000.0","python","programming"
1814437,"Get It Recruit - Real Estate","Data Analyst","110000.0","r","programming"
1814437,"Get It Recruit - Real Estate","Data Analyst","110000.0","tableau","analyst_tools"
1814437,"Get It Recruit - Real Estate","Data Analyst","110000.0","power bi","analyst_tools"
382334,"DNV","Energy Data Analyst","110000.0","sql","programming"
382334,"DNV","Energy Data Analyst","110000.0","python","programming"
382334,"DNV","Energy Data Analyst","110000.0","r","programming"
382334,"DNV","Energy Data Analyst","110000.0","sas","programming"
382334,"DNV","Energy Data Analyst","110000.0","javascript","programming"
382334,"DNV","Energy Data Analyst","110000.0","azure","cloud"
382334,"DNV","Energy Data Analyst","110000.0","databricks","cloud"
382334,"DNV","Energy Data Analyst","110000.0","excel","analyst_tools"
382334,"DNV","Energy Data Analyst","110000.0","power bi","analyst_tools"
382334,"DNV","Energy Data Analyst","110000.0","sas","analyst_tools"
382334,"DNV","Energy Data Analyst","110000.0","word","analyst_tools"
382334,"DNV","Energy Data Analyst","110000.0","powerpoint","analyst_tools"
382334,"DNV","Energy Data Analyst","110000.0","jira","async"
1574686,"Insight Global","Data Analyst","110000.0","sql","programming"
1574686,"Insight Global","Data Analyst","110000.0","t-sql","programming"
1574686,"Insight Global","Data Analyst","110000.0","sql server","databases"
1574686,"Insight Global","Data Analyst","110000.0","azure","cloud"
1574686,"Insight Global","Data Analyst","110000.0","aws","cloud"
1574686,"Insight Global","Data Analyst","110000.0","power bi","analyst_tools"
1574686,"Insight Global","Data Analyst","110000.0","ssis","analyst_tools"
1574686,"Insight Global","Data Analyst","110000.0","ssrs","analyst_tools"
480243,"Cava Connect","Data Analyst - Remote","110000.0","sql","programming"
480243,"Cava Connect","Data Analyst - Remote","110000.0","python","programming"
480243,"Cava Connect","Data Analyst - Remote","110000.0","vba","programming"
480243,"Cava Connect","Data Analyst - Remote","110000.0","excel","analyst_tools"
480243,"Cava Connect","Data Analyst - Remote","110000.0","power bi","analyst_tools"
480243,"Cava Connect","Data Analyst - Remote","110000.0","dax","analyst_tools"
480243,"Cava Connect","Data Analyst - Remote","110000.0","ssis","analyst_tools"
480243,"Cava Connect","Data Analyst - Remote","110000.0","ssrs","analyst_tools"
412163,"Apex Systems","Medicaid Data Analyst","110000.0","sql","programming"
1592165,"Robert Half","SQL DEVELOPER / DATA ANALYST (Insurance industry Experience) ...","110000.0","sql","programming"
1592165,"Robert Half","SQL DEVELOPER / DATA ANALYST (Insurance industry Experience) ...","110000.0","ssis","analyst_tools"
894317,"Get It Recruit - Transportation","Data Analyst","110000.0","sql","programming"
894317,"Get It Recruit - Transportation","Data Analyst","110000.0","python","programming"
1210470,"Convergenz","Data Analyst","110000.0","sql","programming"
1210470,"Convergenz","Data Analyst","110000.0","r","programming"
1210470,"Convergenz","Data Analyst","110000.0","sas","programming"
1210470,"Convergenz","Data Analyst","110000.0","tableau","analyst_tools"
1210470,"Convergenz","Data Analyst","110000.0","power bi","analyst_tools"
1210470,"Convergenz","Data Analyst","110000.0","sas","analyst_tools"
409831,"Trinity Solar Careers","Data Analyst","110000.0","sql","programming"
409831,"Trinity Solar Careers","Data Analyst","110000.0","t-sql","programming"
409831,"Trinity Solar Careers","Data Analyst","110000.0","sql server","databases"
409831,"Trinity Solar Careers","Data Analyst","110000.0","excel","analyst_tools"
409831,"Trinity Solar Careers","Data Analyst","110000.0","power bi","analyst_tools"
409831,"Trinity Solar Careers","Data Analyst","110000.0","dax","analyst_tools"
409831,"Trinity Solar Careers","Data Analyst","110000.0","ssis","analyst_tools"
991303,"Paradigm","EDI Data Analyst/Business Systems Analyst III  (Great Place to...","109600.0","sql","programming"
991303,"Paradigm","EDI Data Analyst/Business Systems Analyst III  (Great Place to...","109600.0","python","programming"
991303,"Paradigm","EDI Data Analyst/Business Systems Analyst III  (Great Place to...","109600.0","java","programming"
991303,"Paradigm","EDI Data Analyst/Business Systems Analyst III  (Great Place to...","109600.0","shell","programming"
991303,"Paradigm","EDI Data Analyst/Business Systems Analyst III  (Great Place to...","109600.0","javascript","programming"
991303,"Paradigm","EDI Data Analyst/Business Systems Analyst III  (Great Place to...","109600.0","bash","programming"
991303,"Paradigm","EDI Data Analyst/Business Systems Analyst III  (Great Place to...","109600.0","powershell","programming"
991303,"Paradigm","EDI Data Analyst/Business Systems Analyst III  (Great Place to...","109600.0","sql server","databases"
991303,"Paradigm","EDI Data Analyst/Business Systems Analyst III  (Great Place to...","109600.0","db2","databases"
991303,"Paradigm","EDI Data Analyst/Business Systems Analyst III  (Great Place to...","109600.0","oracle","cloud"
991303,"Paradigm","EDI Data Analyst/Business Systems Analyst III  (Great Place to...","109600.0","flow","other"
1026200,"Rhino","Data Analyst, Finance and Accounting (Remote)","107500.0","sql","programming"
1026200,"Rhino","Data Analyst, Finance and Accounting (Remote)","107500.0","bigquery","cloud"
1026200,"Rhino","Data Analyst, Finance and Accounting (Remote)","107500.0","excel","analyst_tools"
1795029,"Dice","Data Analyst - Remote","107500.0","sql","programming"
1795029,"Dice","Data Analyst - Remote","107500.0","python","programming"
1795029,"Dice","Data Analyst - Remote","107500.0","power bi","analyst_tools"
1795029,"Dice","Data Analyst - Remote","107500.0","sap","analyst_tools"
600392,"Insight Global","REMOTE PowerBI Data Analyst","107500.0","sql","programming"
1119269,"CODING DOJO INC.","Data Analyst","107500.0","sql","programming"
1119269,"CODING DOJO INC.","Data Analyst","107500.0","python","programming"
1119269,"CODING DOJO INC.","Data Analyst","107500.0","r","programming"
1119269,"CODING DOJO INC.","Data Analyst","107500.0","sas","programming"
1119269,"CODING DOJO INC.","Data Analyst","107500.0","hadoop","libraries"
1119269,"CODING DOJO INC.","Data Analyst","107500.0","excel","analyst_tools"
1119269,"CODING DOJO INC.","Data Analyst","107500.0","tableau","analyst_tools"
1119269,"CODING DOJO INC.","Data Analyst","107500.0","power bi","analyst_tools"
1119269,"CODING DOJO INC.","Data Analyst","107500.0","sas","analyst_tools"
1119269,"CODING DOJO INC.","Data Analyst","107500.0","word","analyst_tools"
1119269,"CODING DOJO INC.","Data Analyst","107500.0","powerpoint","analyst_tools"
1119269,"CODING DOJO INC.","Data Analyst","107500.0","outlook","analyst_tools"
255533,"Get It Recruit - Information Technology","IT Data Analyst - Remote | WFH","107500.0","sql","programming"
255533,"Get It Recruit - Information Technology","IT Data Analyst - Remote | WFH","107500.0","python","programming"
255533,"Get It Recruit - Information Technology","IT Data Analyst - Remote | WFH","107500.0","r","programming"
255533,"Get It Recruit - Information Technology","IT Data Analyst - Remote | WFH","107500.0","html","programming"
255533,"Get It Recruit - Information Technology","IT Data Analyst - Remote | WFH","107500.0","sql server","databases"
255533,"Get It Recruit - Information Technology","IT Data Analyst - Remote | WFH","107500.0","azure","cloud"
255533,"Get It Recruit - Information Technology","IT Data Analyst - Remote | WFH","107500.0","aws","cloud"
255533,"Get It Recruit - Information Technology","IT Data Analyst - Remote | WFH","107500.0","excel","analyst_tools"
255533,"Get It Recruit - Information Technology","IT Data Analyst - Remote | WFH","107500.0","tableau","analyst_tools"
255533,"Get It Recruit - Information Technology","IT Data Analyst - Remote | WFH","107500.0","power bi","analyst_tools"
65900,"Get It Recruit - Hospitality","Data and Process Modeling Analyst","107500.0","excel","analyst_tools"
65900,"Get It Recruit - Hospitality","Data and Process Modeling Analyst","107500.0","powerpoint","analyst_tools"
107274,"Cherry Bekaert Advisory, LLC","Data Analyst","106562.5","sql","programming"
107274,"Cherry Bekaert Advisory, LLC","Data Analyst","106562.5","python","programming"
107274,"Cherry Bekaert Advisory, LLC","Data Analyst","106562.5","r","programming"
107274,"Cherry Bekaert Advisory, LLC","Data Analyst","106562.5","pandas","libraries"
107274,"Cherry Bekaert Advisory, LLC","Data Analyst","106562.5","numpy","libraries"
107274,"Cherry Bekaert Advisory, LLC","Data Analyst","106562.5","scikit-learn","libraries"
107274,"Cherry Bekaert Advisory, LLC","Data Analyst","106562.5","tableau","analyst_tools"
107274,"Cherry Bekaert Advisory, LLC","Data Analyst","106562.5","power bi","analyst_tools"
107274,"Cherry Bekaert Advisory, LLC","Data Analyst","106562.5","alteryx","analyst_tools"
55833,"Edward Jones","Data Governance Analyst II - Frameworks, Standards, & Policies","106479.0","vba","programming"
55833,"Edward Jones","Data Governance Analyst II - Frameworks, Standards, & Policies","106479.0","excel","analyst_tools"
55833,"Edward Jones","Data Governance Analyst II - Frameworks, Standards, & Policies","106479.0","word","analyst_tools"
55833,"Edward Jones","Data Governance Analyst II - Frameworks, Standards, & Policies","106479.0","powerpoint","analyst_tools"
228239,"Edward Jones","Data Analyst II - Firm Analytics","106479.0","sql","programming"
228239,"Edward Jones","Data Analyst II - Firm Analytics","106479.0","python","programming"
228239,"Edward Jones","Data Analyst II - Firm Analytics","106479.0","r","programming"
228239,"Edward Jones","Data Analyst II - Firm Analytics","106479.0","sas","programming"
228239,"Edward Jones","Data Analyst II - Firm Analytics","106479.0","oracle","cloud"
228239,"Edward Jones","Data Analyst II - Firm Analytics","106479.0","snowflake","cloud"
228239,"Edward Jones","Data Analyst II - Firm Analytics","106479.0","tableau","analyst_tools"
228239,"Edward Jones","Data Analyst II - Firm Analytics","106479.0","sas","analyst_tools"
228239,"Edward Jones","Data Analyst II - Firm Analytics","106479.0","spss","analyst_tools"
617583,"Edward Jones","Data Analyst II - Firm Analytics","106479.0","sql","programming"
617583,"Edward Jones","Data Analyst II - Firm Analytics","106479.0","python","programming"
617583,"Edward Jones","Data Analyst II - Firm Analytics","106479.0","r","programming"
617583,"Edward Jones","Data Analyst II - Firm Analytics","106479.0","sas","programming"
617583,"Edward Jones","Data Analyst II - Firm Analytics","106479.0","oracle","cloud"
617583,"Edward Jones","Data Analyst II - Firm Analytics","106479.0","snowflake","cloud"
617583,"Edward Jones","Data Analyst II - Firm Analytics","106479.0","tableau","analyst_tools"
617583,"Edward Jones","Data Analyst II - Firm Analytics","106479.0","sas","analyst_tools"
617583,"Edward Jones","Data Analyst II - Firm Analytics","106479.0","spss","analyst_tools"
800017,"Get It Recruit - Information Technology","Data Analyst","106000.0","sql","programming"
800017,"Get It Recruit - Information Technology","Data Analyst","106000.0","python","programming"
800017,"Get It Recruit - Information Technology","Data Analyst","106000.0","snowflake","cloud"
800017,"Get It Recruit - Information Technology","Data Analyst","106000.0","excel","analyst_tools"
800017,"Get It Recruit - Information Technology","Data Analyst","106000.0","tableau","analyst_tools"
800017,"Get It Recruit - Information Technology","Data Analyst","106000.0","git","other"
1454946,"Get It Recruit - Information Technology","Market Research & Data Analyst","106000.0","sql","programming"
1454946,"Get It Recruit - Information Technology","Market Research & Data Analyst","106000.0","excel","analyst_tools"
1454946,"Get It Recruit - Information Technology","Market Research & Data Analyst","106000.0","tableau","analyst_tools"
1454946,"Get It Recruit - Information Technology","Market Research & Data Analyst","106000.0","looker","analyst_tools"
1091932,"Get It Recruit - Healthcare","Healthcare Data Analyst","105000.0","sql","programming"
1091932,"Get It Recruit - Healthcare","Healthcare Data Analyst","105000.0","python","programming"
1091932,"Get It Recruit - Healthcare","Healthcare Data Analyst","105000.0","tableau","analyst_tools"
1091932,"Get It Recruit - Healthcare","Healthcare Data Analyst","105000.0","power bi","analyst_tools"
601788,"Get It Recruit - Information Technology","Data Visualization Analyst","105000.0","html","programming"
601788,"Get It Recruit - Information Technology","Data Visualization Analyst","105000.0","excel","analyst_tools"
601788,"Get It Recruit - Information Technology","Data Visualization Analyst","105000.0","tableau","analyst_tools"
601788,"Get It Recruit - Information Technology","Data Visualization Analyst","105000.0","power bi","analyst_tools"
909000,"EL Education (Formerly Expeditionary Learning)","Associate Director, Data Analysis","105000.0","r","programming"
909000,"EL Education (Formerly Expeditionary Learning)","Associate Director, Data Analysis","105000.0","tableau","analyst_tools"
909000,"EL Education (Formerly Expeditionary Learning)","Associate Director, Data Analysis","105000.0","word","analyst_tools"
1344229,"Vista Global Solutions, LLC","Data Analyst","105000.0","sql","programming"
1344229,"Vista Global Solutions, LLC","Data Analyst","105000.0","python","programming"
1344229,"Vista Global Solutions, LLC","Data Analyst","105000.0","r","programming"
1344229,"Vista Global Solutions, LLC","Data Analyst","105000.0","aws","cloud"
1344229,"Vista Global Solutions, LLC","Data Analyst","105000.0","redshift","cloud"
1344229,"Vista Global Solutions, LLC","Data Analyst","105000.0","excel","analyst_tools"
1344229,"Vista Global Solutions, LLC","Data Analyst","105000.0","tableau","analyst_tools"
1344229,"Vista Global Solutions, LLC","Data Analyst","105000.0","qlik","analyst_tools"
1069248,"Starr And Associates LLC","Data Analyst","105000.0","sql","programming"
1069248,"Starr And Associates LLC","Data Analyst","105000.0","python","programming"
1069248,"Starr And Associates LLC","Data Analyst","105000.0","r","programming"
1069248,"Starr And Associates LLC","Data Analyst","105000.0","excel","analyst_tools"
1069248,"Starr And Associates LLC","Data Analyst","105000.0","tableau","analyst_tools"
1069248,"Starr And Associates LLC","Data Analyst","105000.0","qlik","analyst_tools"
371104,"Modis","Clinical Data Analyst","105000.0","sql","programming"
371104,"Modis","Clinical Data Analyst","105000.0","azure","cloud"
426601,"Syrup","Product Data Analyst","105000.0","sql","programming"
426601,"Syrup","Product Data Analyst","105000.0","python","programming"
426601,"Syrup","Product Data Analyst","105000.0","r","programming"
426601,"Syrup","Product Data Analyst","105000.0","spark","libraries"
426601,"Syrup","Product Data Analyst","105000.0","hadoop","libraries"
426601,"Syrup","Product Data Analyst","105000.0","tableau","analyst_tools"
426601,"Syrup","Product Data Analyst","105000.0","power bi","analyst_tools"
936268,"Syndicatebleu","Marketing Data Analyst","105000.0","sql","programming"
936268,"Syndicatebleu","Marketing Data Analyst","105000.0","javascript","programming"
936268,"Syndicatebleu","Marketing Data Analyst","105000.0","html","programming"
936268,"Syndicatebleu","Marketing Data Analyst","105000.0","excel","analyst_tools"
936268,"Syndicatebleu","Marketing Data Analyst","105000.0","looker","analyst_tools"
1309967,"CyberCoders","Sr Data Analyst","105000.0","sql","programming"
1309967,"CyberCoders","Sr Data Analyst","105000.0","oracle","cloud"
1309967,"CyberCoders","Sr Data Analyst","105000.0","excel","analyst_tools"
1309967,"CyberCoders","Sr Data Analyst","105000.0","tableau","analyst_tools"
748403,"Pitney Bowes","Sales Comp Data Analyst (Remote, U.S.)","104300.0","go","programming"
748403,"Pitney Bowes","Sales Comp Data Analyst (Remote, U.S.)","104300.0","excel","analyst_tools"
748403,"Pitney Bowes","Sales Comp Data Analyst (Remote, U.S.)","104300.0","tableau","analyst_tools"
748403,"Pitney Bowes","Sales Comp Data Analyst (Remote, U.S.)","104300.0","power bi","analyst_tools"
380744,"Health Plan of San Mateo","Health Information Management Data Analyst III","104106.5","sas","programming"
380744,"Health Plan of San Mateo","Health Information Management Data Analyst III","104106.5","excel","analyst_tools"
380744,"Health Plan of San Mateo","Health Information Management Data Analyst III","104106.5","sas","analyst_tools"
380744,"Health Plan of San Mateo","Health Information Management Data Analyst III","104106.5","word","analyst_tools"
380744,"Health Plan of San Mateo","Health Information Management Data Analyst III","104106.5","spreadsheet","analyst_tools"
380744,"Health Plan of San Mateo","Health Information Management Data Analyst III","104106.5","powerpoint","analyst_tools"
380744,"Health Plan of San Mateo","Health Information Management Data Analyst III","104106.5","outlook","analyst_tools"
909351,"Get It Recruit - Information Technology","Data Analyst","104000.0","sql","programming"
909351,"Get It Recruit - Information Technology","Data Analyst","104000.0","python","programming"
909351,"Get It Recruit - Information Technology","Data Analyst","104000.0","r","programming"
909351,"Get It Recruit - Information Technology","Data Analyst","104000.0","javascript","programming"
909351,"Get It Recruit - Information Technology","Data Analyst","104000.0","c++","programming"
909351,"Get It Recruit - Information Technology","Data Analyst","104000.0","snowflake","cloud"
909351,"Get It Recruit - Information Technology","Data Analyst","104000.0","excel","analyst_tools"
909351,"Get It Recruit - Information Technology","Data Analyst","104000.0","tableau","analyst_tools"
909351,"Get It Recruit - Information Technology","Data Analyst","104000.0","looker","analyst_tools"
909351,"Get It Recruit - Information Technology","Data Analyst","104000.0","qlik","analyst_tools"
909351,"Get It Recruit - Information Technology","Data Analyst","104000.0","powerpoint","analyst_tools"
1559111,"Get It Recruit - Information Technology","Healthcare Data Analyst","103500.0","sql","programming"
1667594,"AIDS Healthcare Foundation","Data Integration Analyst","103000.0","sql","programming"
